datetime,open,high,low,close,volume
2026-02-06 03:45:00+00:00,25605.8,25630.8,25553.55,25574.35,0
2026-02-06 04:00:00+00:00,25574.6,25574.6,25522.25,25526.3,0
2026-02-06 04:15:00+00:00,25527.2,25570.8,25527.2,25552.35,0
2026-02-06 04:30:00+00:00,25552.35,25560.45,25504.6,25515.8,0
2026-02-06 04:45:00+00:00,25515.8,25558.8,25506.65,25506.65,0
2026-02-06 05:00:00+00:00,25507.1,25525.85,25496.1,25502.4,0
2026-02-06 05:15:00+00:00,25501.7,25524.2,25491.9,25522.5,0
2026-02-06 05:30:00+00:00,25522.75,25576.4,25522.75,25576.4,0
2026-02-06 05:45:00+00:00,25577.8,25598.2,25564.6,25588.55,0
2026-02-06 06:00:00+00:00,25588.5,25644.5,25582.95,25623.8,0
2026-02-06 06:15:00+00:00,25623.85,25641.8,25613.2,25632.25,0
2026-02-06 06:30:00+00:00,25631.35,25657.9,25588.45,25611.05,0
2026-02-06 06:45:00+00:00,25611.7,25614.35,25561.35,25573.75,0
2026-02-06 07:00:00+00:00,25573.25,25573.5,25536.7,25543.45,0
2026-02-06 07:15:00+00:00,25542.8,25570.35,25526.65,25556.7,0
2026-02-06 07:30:00+00:00,25556.15,25573.15,25540.2,25561.45,0
2026-02-06 07:45:00+00:00,25562.1,25576.65,25559.7,25569.0,0
2026-02-06 08:00:00+00:00,25569.4,25598.75,25549.1,25578.45,0
2026-02-06 08:15:00+00:00,25578.3,25626.1,25572.05,25617.6,0
2026-02-06 08:30:00+00:00,25617.4,25633.3,25607.15,25612.3,0
2026-02-06 08:45:00+00:00,25612.15,25630.65,25601.9,25610.9,0
2026-02-06 09:00:00+00:00,25611.1,25652.4,25606.5,25651.85,0
2026-02-06 09:15:00+00:00,25651.8,25671.85,25633.65,25670.3,0
2026-02-06 09:30:00+00:00,25671.2,25703.8,25671.2,25698.5,0
2026-02-06 09:45:00+00:00,25697.75,25703.95,25660.2,25673.6,0
2026-02-09 03:45:00+00:00,25888.7,25922.25,25793.3,25822.9,0
2026-02-09 04:00:00+00:00,25822.0,25835.5,25780.9,25793.05,0
2026-02-09 04:15:00+00:00,25792.9,25819.25,25790.35,25814.1,0
2026-02-09 04:30:00+00:00,25814.8,25831.1,25796.15,25801.6,0
2026-02-09 04:45:00+00:00,25800.1,25829.95,25794.0,25812.8,0
2026-02-09 05:00:00+00:00,25812.3,25852.35,25810.1,25852.35,0
2026-02-09 05:15:00+00:00,25852.8,25866.4,25844.5,25864.6,0
2026-02-09 05:30:00+00:00,25865.2,25870.05,25853.45,25857.95,0
2026-02-09 05:45:00+00:00,25858.15,25868.35,25851.75,25858.4,0
2026-02-09 06:00:00+00:00,25858.85,25866.55,25842.0,25851.0,0
2026-02-09 06:15:00+00:00,25850.45,25852.3,25830.5,25834.75,0
2026-02-09 06:30:00+00:00,25834.3,25861.25,25833.9,25856.25,0
2026-02-09 06:45:00+00:00,25856.6,25861.45,25848.5,25849.3,0
2026-02-09 07:00:00+00:00,25850.55,25850.9,25831.55,25835.95,0
2026-02-09 07:15:00+00:00,25836.0,25839.8,25819.95,25837.25,0
2026-02-09 07:30:00+00:00,25838.4,25860.3,25835.9,25849.95,0
2026-02-09 07:45:00+00:00,25850.75,25860.0,25836.85,25838.15,0
2026-02-09 08:00:00+00:00,25840.35,25856.1,25835.85,25853.3,0
2026-02-09 08:15:00+00:00,25854.05,25857.3,25843.1,25845.65,0
2026-02-09 08:30:00+00:00,25846.1,25853.8,25835.5,25844.4,0
2026-02-09 08:45:00+00:00,25845.25,25864.4,25842.2,25858.7,0
2026-02-09 09:00:00+00:00,25860.05,25861.0,25840.35,25843.8,0
2026-02-09 09:15:00+00:00,25844.95,25861.3,25836.25,25858.05,0
2026-02-09 09:30:00+00:00,25860.5,25875.85,25859.35,25866.3,0
2026-02-09 09:45:00+00:00,25866.55,25870.55,25856.85,25863.3,0
2026-02-10 03:45:00+00:00,25922.65,25934.95,25870.45,25917.6,0
2026-02-10 04:00:00+00:00,25918.2,25953.2,25909.65,25949.4,0
2026-02-10 04:15:00+00:00,25949.65,25962.3,25928.8,25949.5,0
2026-02-10 04:30:00+00:00,25948.7,25965.7,25940.25,25944.35,0
2026-02-10 04:45:00+00:00,25944.4,25971.85,25942.0,25963.4,0
2026-02-10 05:00:00+00:00,25963.5,25978.9,25951.35,25960.7,0
2026-02-10 05:15:00+00:00,25960.15,25971.7,25954.35,25959.6,0
2026-02-10 05:30:00+00:00,25959.3,25969.9,25955.1,25959.65,0
2026-02-10 05:45:00+00:00,25960.05,25964.4,25947.3,25954.05,0
2026-02-10 06:00:00+00:00,25953.95,25961.2,25941.9,25950.9,0
2026-02-10 06:15:00+00:00,25951.35,25963.7,25943.95,25961.75,0
2026-02-10 06:30:00+00:00,25961.9,25965.4,25950.65,25963.65,0
2026-02-10 06:45:00+00:00,25964.35,25969.8,25952.65,25956.8,0
2026-02-10 07:00:00+00:00,25956.4,25965.0,25950.85,25964.7,0
2026-02-10 07:15:00+00:00,25964.55,25989.45,25963.7,25973.45,0
2026-02-10 07:30:00+00:00,25972.45,25981.0,25956.8,25977.75,0
2026-02-10 07:45:00+00:00,25978.0,25982.25,25927.45,25938.1,0
2026-02-10 08:00:00+00:00,25935.05,25935.65,25908.85,25927.2,0
2026-02-10 08:15:00+00:00,25925.05,25936.05,25909.6,25910.85,0
2026-02-10 08:30:00+00:00,25910.35,25923.4,25893.2,25918.7,0
2026-02-10 08:45:00+00:00,25918.15,25943.8,25915.85,25921.3,0
2026-02-10 09:00:00+00:00,25919.15,25930.6,25903.85,25912.7,0
2026-02-10 09:15:00+00:00,25911.4,25944.4,25911.2,25941.45,0
2026-02-10 09:30:00+00:00,25943.0,25967.4,25930.85,25933.95,0
2026-02-10 09:45:00+00:00,25934.3,25937.05,25906.05,25916.8,0
2026-02-11 03:45:00+00:00,25997.45,26009.4,25942.45,25980.6,0
2026-02-11 04:00:00+00:00,25980.1,25984.55,25923.5,25937.85,0
2026-02-11 04:15:00+00:00,25937.8,25956.3,25925.75,25943.05,0
2026-02-11 04:30:00+00:00,25943.2,25943.4,25909.85,25917.9,0
2026-02-11 04:45:00+00:00,25918.05,25967.75,25916.9,25964.8,0
2026-02-11 05:00:00+00:00,25964.2,25981.3,25958.2,25969.05,0
2026-02-11 05:15:00+00:00,25968.0,25978.6,25955.8,25961.25,0
2026-02-11 05:30:00+00:00,25961.95,25971.65,25938.9,25956.95,0
2026-02-11 05:45:00+00:00,25957.4,25967.9,25947.4,25957.7,0
