datetime,open,high,low,close,volume
2026-02-06 03:45:00+00:00,25605.8,25630.8,25553.55,25603.5,0
2026-02-06 03:50:00+00:00,25600.65,25601.85,25578.45,25587.85,0
2026-02-06 03:55:00+00:00,25588.1,25596.95,25570.5,25574.35,0
2026-02-06 04:00:00+00:00,25574.6,25574.6,25554.5,25563.6,0
2026-02-06 04:05:00+00:00,25563.65,25565.8,25534.2,25544.3,0
2026-02-06 04:10:00+00:00,25543.45,25547.7,25522.25,25526.3,0
2026-02-06 04:15:00+00:00,25527.2,25569.0,25527.2,25569.0,0
2026-02-06 04:20:00+00:00,25569.25,25570.8,25553.0,25554.25,0
2026-02-06 04:25:00+00:00,25554.2,25554.6,25538.05,25552.35,0
2026-02-06 04:30:00+00:00,25552.35,25560.45,25519.15,25535.55,0
2026-02-06 04:35:00+00:00,25534.85,25542.15,25520.8,25531.75,0
2026-02-06 04:40:00+00:00,25531.55,25533.5,25504.6,25515.8,0
2026-02-06 04:45:00+00:00,25515.8,25553.2,25511.6,25544.85,0
2026-02-06 04:50:00+00:00,25543.95,25558.8,25539.45,25544.7,0
2026-02-06 04:55:00+00:00,25543.95,25546.4,25506.65,25506.65,0
2026-02-06 05:00:00+00:00,25507.1,25514.15,25496.1,25504.8,0
2026-02-06 05:05:00+00:00,25504.85,25525.85,25502.4,25522.45,0
2026-02-06 05:10:00+00:00,25521.6,25523.65,25497.9,25502.4,0
2026-02-06 05:15:00+00:00,25501.7,25518.05,25496.95,25507.8,0
2026-02-06 05:20:00+00:00,25507.55,25513.5,25492.4,25498.25,0
2026-02-06 05:25:00+00:00,25498.2,25524.2,25491.9,25522.5,0
2026-02-06 05:30:00+00:00,25522.75,25548.15,25522.75,25546.75,0
2026-02-06 05:35:00+00:00,25546.25,25559.55,25543.25,25559.1,0
2026-02-06 05:40:00+00:00,25558.6,25576.4,25554.85,25576.4,0
2026-02-06 05:45:00+00:00,25577.8,25581.2,25564.6,25578.2,0
2026-02-06 05:50:00+00:00,25577.6,25597.55,25575.55,25593.0,0
2026-02-06 05:55:00+00:00,25592.9,25598.2,25583.35,25588.55,0
