datetime,open,high,low,close,volume
2026-04-17 03:45:00+00:00,24165.9,24188.55,24096.05,24177.8,0
2026-04-17 03:46:00+00:00,24179.1,24224.85,24143.15,24148.75,0
2026-04-17 03:47:00+00:00,24150.9,24210.8,24150.9,24205.6,0
2026-04-17 03:48:00+00:00,24205.8,24222.6,24204.65,24212.75,0
2026-04-17 03:49:00+00:00,24215.0,24218.95,24197.05,24207.55,0
2026-04-17 03:50:00+00:00,24210.55,24223.25,24208.95,24220.45,0
2026-04-17 03:51:00+00:00,24220.55,24225.4,24211.6,24220.4,0
2026-04-17 03:52:00+00:00,24219.45,24230.25,24219.45,24223.8,0
2026-04-17 03:53:00+00:00,24223.7,24233.25,24222.3,24229.7,0
2026-04-17 03:54:00+00:00,24230.65,24233.7,24195.1,24196.9,0
2026-04-17 03:55:00+00:00,24196.8,24215.9,24196.45,24215.9,0
2026-04-17 03:56:00+00:00,24216.3,24230.35,24216.1,24228.7,0
2026-04-17 03:57:00+00:00,24228.95,24229.8,24221.5,24222.2,0
2026-04-17 03:58:00+00:00,24221.2,24234.0,24221.2,24231.95,0
2026-04-17 03:59:00+00:00,24232.25,24235.6,24227.05,24233.35,0
2026-04-17 04:00:00+00:00,24232.6,24234.75,24208.15,24208.9,0
2026-04-17 04:01:00+00:00,24208.7,24210.65,24205.1,24209.8,0
2026-04-17 04:02:00+00:00,24210.1,24218.85,24208.95,24209.75,0
2026-04-17 04:03:00+00:00,24209.7,24213.65,24196.85,24199.3,0
2026-04-17 04:04:00+00:00,24199.65,24204.5,24192.5,24196.55,0
2026-04-17 04:05:00+00:00,24195.05,24195.25,24181.95,24183.45,0
2026-04-17 04:06:00+00:00,24182.55,24186.2,24177.0,24178.1,0
2026-04-17 04:07:00+00:00,24177.15,24180.35,24166.9,24169.4,0
2026-04-17 04:08:00+00:00,24171.1,24215.2,24171.1,24213.9,0
2026-04-17 04:09:00+00:00,24214.5,24222.0,24210.5,24211.85,0
2026-04-17 04:10:00+00:00,24211.35,24222.8,24211.1,24221.15,0
2026-04-17 04:11:00+00:00,24221.0,24223.45,24205.55,24205.9,0
2026-04-17 04:12:00+00:00,24207.05,24207.2,24187.4,24188.35,0
2026-04-17 04:13:00+00:00,24187.2,24190.45,24178.7,24186.1,0
2026-04-17 04:14:00+00:00,24184.85,24193.7,24184.85,24191.35,0
2026-04-17 04:15:00+00:00,24192.75,24200.3,24190.0,24193.8,0
2026-04-17 04:16:00+00:00,24193.4,24201.1,24193.4,24199.3,0
2026-04-17 04:17:00+00:00,24199.45,24208.4,24199.45,24208.4,0
2026-04-17 04:18:00+00:00,24207.15,24216.45,24207.15,24212.95,0
2026-04-17 04:19:00+00:00,24212.85,24220.35,24212.85,24219.9,0
2026-04-17 04:20:00+00:00,24219.95,24227.3,24219.95,24222.8,0
2026-04-17 04:21:00+00:00,24222.4,24227.7,24222.4,24224.85,0
2026-04-17 04:22:00+00:00,24224.45,24230.3,24223.65,24229.9,0
2026-04-17 04:23:00+00:00,24229.7,24231.95,24225.3,24226.3,0
2026-04-17 04:24:00+00:00,24226.15,24228.7,24219.2,24223.0,0
2026-04-17 04:25:00+00:00,24223.7,24228.5,24214.65,24219.45,0
2026-04-17 04:26:00+00:00,24220.25,24233.4,24218.0,24232.9,0
2026-04-17 04:27:00+00:00,24233.55,24238.55,24229.55,24230.9,0
2026-04-17 04:28:00+00:00,24230.35,24233.9,24222.75,24223.1,0
2026-04-17 04:29:00+00:00,24222.75,24234.35,24222.45,24232.1,0
2026-04-17 04:30:00+00:00,24231.4,24236.15,24230.7,24234.85,0
2026-04-17 04:31:00+00:00,24235.65,24239.25,24205.4,24217.05,0
2026-04-17 04:32:00+00:00,24219.1,24230.9,24218.85,24230.05,0
2026-04-17 04:33:00+00:00,24231.2,24242.1,24226.05,24239.9,0
2026-04-17 04:34:00+00:00,24240.35,24255.65,24240.35,24255.3,0
2026-04-17 04:35:00+00:00,24255.65,24265.85,24255.65,24262.95,0
2026-04-17 04:36:00+00:00,24263.4,24274.95,24263.4,24274.65,0
2026-04-17 04:37:00+00:00,24274.7,24278.65,24272.55,24277.45,0
2026-04-17 04:38:00+00:00,24277.3,24279.85,24264.0,24265.0,0
2026-04-17 04:39:00+00:00,24264.95,24266.9,24260.8,24263.3,0
2026-04-17 04:40:00+00:00,24264.6,24265.35,24255.15,24257.4,0
2026-04-17 04:41:00+00:00,24257.95,24260.6,24256.75,24259.05,0
2026-04-17 04:42:00+00:00,24259.2,24265.45,24258.85,24265.2,0
2026-04-17 04:43:00+00:00,24264.55,24271.55,24264.55,24270.1,0
2026-04-17 04:44:00+00:00,24270.9,24274.1,24268.85,24272.95,0
2026-04-17 04:45:00+00:00,24273.45,24285.9,24273.45,24284.9,0
2026-04-17 04:46:00+00:00,24284.4,24288.0,24283.3,24286.0,0
2026-04-17 04:47:00+00:00,24285.2,24289.2,24280.45,24282.8,0
2026-04-17 04:48:00+00:00,24282.65,24285.65,24281.55,24284.6,0
2026-04-17 04:49:00+00:00,24285.25,24286.3,24280.4,24280.45,0
2026-04-17 04:50:00+00:00,24280.0,24284.85,24280.0,24281.95,0
2026-04-17 04:51:00+00:00,24282.15,24286.4,24280.0,24285.35,0
2026-04-17 04:52:00+00:00,24285.2,24290.65,24285.2,24290.2,0
2026-04-17 04:53:00+00:00,24290.4,24291.8,24283.85,24284.35,0
2026-04-17 04:54:00+00:00,24284.55,24288.45,24284.35,24286.6,0
