datetime,open,high,low,close,volume
2026-07-17 03:45:00+00:00,24127.6,24153.7,24099.05,24151.25,0
2026-07-17 03:46:00+00:00,24152.4,24171.35,24152.4,24171.0,0
2026-07-17 03:47:00+00:00,24168.6,24180.4,24167.4,24176.15,0
2026-07-17 03:48:00+00:00,24176.1,24189.9,24170.5,24187.4,0
2026-07-17 03:49:00+00:00,24186.7,24194.9,24183.4,24187.85,0
2026-07-17 03:50:00+00:00,24188.9,24196.25,24184.9,24187.75,0
2026-07-17 03:51:00+00:00,24188.95,24191.25,24183.5,24185.75,0
2026-07-17 03:52:00+00:00,24186.75,24191.4,24182.95,24188.75,0
2026-07-17 03:53:00+00:00,24188.75,24191.3,24184.25,24186.15,0
2026-07-17 03:54:00+00:00,24187.3,24194.0,24182.65,24191.9,0
2026-07-17 03:55:00+00:00,24193.3,24202.8,24192.85,24198.85,0
2026-07-17 03:56:00+00:00,24200.5,24205.95,24198.15,24199.8,0
2026-07-17 03:57:00+00:00,24200.5,24205.0,24196.95,24202.85,0
2026-07-17 03:58:00+00:00,24200.9,24207.4,24200.25,24204.8,0
2026-07-17 03:59:00+00:00,24205.75,24211.7,24202.45,24210.0,0
2026-07-17 04:00:00+00:00,24211.65,24216.75,24201.65,24203.7,0
2026-07-17 04:01:00+00:00,24204.65,24207.25,24196.4,24196.85,0
2026-07-17 04:02:00+00:00,24198.2,24205.2,24193.2,24205.2,0
2026-07-17 04:03:00+00:00,24206.05,24213.5,24204.3,24210.7,0
2026-07-17 04:04:00+00:00,24212.3,24220.25,24205.6,24206.6,0
2026-07-17 04:05:00+00:00,24207.0,24209.75,24204.1,24207.05,0
2026-07-17 04:06:00+00:00,24207.4,24210.2,24203.05,24209.4,0
2026-07-17 04:07:00+00:00,24209.55,24217.05,24209.05,24216.25,0
2026-07-17 04:08:00+00:00,24216.25,24224.15,24215.5,24221.55,0
2026-07-17 04:09:00+00:00,24222.45,24225.35,24217.4,24219.15,0
2026-07-17 04:10:00+00:00,24218.45,24224.05,24216.6,24221.05,0
2026-07-17 04:11:00+00:00,24222.25,24225.65,24218.7,24222.2,0
2026-07-17 04:12:00+00:00,24221.8,24226.4,24220.0,24224.7,0
2026-07-17 04:13:00+00:00,24224.9,24230.25,24222.4,24225.15,0
2026-07-17 04:14:00+00:00,24227.3,24231.85,24222.7,24231.3,0
2026-07-17 04:15:00+00:00,24231.8,24243.75,24231.05,24234.5,0
2026-07-17 04:16:00+00:00,24234.6,24242.1,24233.05,24241.45,0
2026-07-17 04:17:00+00:00,24241.7,24245.3,24236.35,24236.35,0
2026-07-17 04:18:00+00:00,24236.4,24242.15,24236.05,24240.05,0
2026-07-17 04:19:00+00:00,24240.7,24241.9,24234.3,24236.85,0
2026-07-17 04:20:00+00:00,24236.8,24246.95,24236.8,24243.2,0
2026-07-17 04:21:00+00:00,24242.4,24242.5,24227.35,24228.9,0
2026-07-17 04:22:00+00:00,24229.7,24231.9,24227.6,24229.95,0
2026-07-17 04:23:00+00:00,24229.55,24235.4,24227.3,24233.1,0
2026-07-17 04:24:00+00:00,24233.85,24243.8,24233.0,24240.0,0
2026-07-17 04:25:00+00:00,24241.3,24242.05,24230.05,24230.2,0
2026-07-17 04:26:00+00:00,24231.5,24232.2,24222.05,24223.1,0
2026-07-17 04:27:00+00:00,24223.9,24224.6,24217.35,24219.35,0
2026-07-17 04:28:00+00:00,24219.9,24229.05,24217.85,24229.05,0
2026-07-17 04:29:00+00:00,24229.15,24231.6,24225.55,24228.85,0
2026-07-17 04:30:00+00:00,24230.3,24235.35,24221.65,24221.65,0
2026-07-17 04:31:00+00:00,24222.45,24225.3,24210.25,24212.35,0
2026-07-17 04:32:00+00:00,24213.35,24219.3,24213.1,24215.95,0
2026-07-17 04:33:00+00:00,24215.9,24218.3,24210.3,24214.95,0
