datetime,open,high,low,close,volume
2026-05-29 03:45:00+00:00,23902.15,24002.8,23902.0,23971.85,0
2026-05-29 03:46:00+00:00,23972.75,23972.75,23932.1,23934.8,0
2026-05-29 03:47:00+00:00,23934.8,23959.25,23932.85,23948.0,0
2026-05-29 03:48:00+00:00,23949.55,23958.45,23944.35,23950.1,0
2026-05-29 03:49:00+00:00,23950.3,23964.9,23950.0,23963.3,0
2026-05-29 03:50:00+00:00,23962.05,23976.15,23958.25,23960.45,0
2026-05-29 03:51:00+00:00,23960.35,23965.15,23944.7,23947.8,0
2026-05-29 03:52:00+00:00,23947.3,23952.95,23943.25,23945.75,0
2026-05-29 03:53:00+00:00,23946.45,23948.75,23937.95,23942.65,0
2026-05-29 03:54:00+00:00,23942.85,23952.1,23932.4,23933.1,0
2026-05-29 03:55:00+00:00,23932.3,23938.35,23924.75,23925.15,0
2026-05-29 03:56:00+00:00,23923.6,23928.25,23914.35,23924.15,0
2026-05-29 03:57:00+00:00,23923.35,23925.75,23914.85,23917.8,0
2026-05-29 03:58:00+00:00,23918.05,23919.8,23892.35,23894.25,0
2026-05-29 03:59:00+00:00,23893.7,23906.35,23889.15,23893.4,0
2026-05-29 04:00:00+00:00,23892.2,23905.4,23885.4,23898.1,0
2026-05-29 04:01:00+00:00,23898.6,23915.55,23897.6,23903.05,0
2026-05-29 04:02:00+00:00,23903.2,23912.75,23899.55,23900.25,0
2026-05-29 04:03:00+00:00,23900.45,23905.1,23895.75,23904.2,0
2026-05-29 04:04:00+00:00,23903.95,23907.35,23892.9,23898.1,0
2026-05-29 04:05:00+00:00,23898.65,23918.25,23898.3,23916.05,0
2026-05-29 04:06:00+00:00,23916.9,23928.4,23916.2,23922.55,0
2026-05-29 04:07:00+00:00,23922.45,23933.6,23922.45,23933.35,0
2026-05-29 04:08:00+00:00,23933.45,23933.85,23912.25,23913.4,0
2026-05-29 04:09:00+00:00,23913.25,23926.95,23912.1,23922.65,0
2026-05-29 04:10:00+00:00,23923.4,23933.0,23917.45,23917.45,0
