datetime,open,high,low,close,volume
2026-06-19 03:45:00+00:00,23991.2,23998.8,23947.25,23959.55,0
2026-06-19 03:46:00+00:00,23958.4,23971.65,23939.8,23971.3,0
2026-06-19 03:47:00+00:00,23970.4,23980.7,23962.55,23980.7,0
2026-06-19 03:48:00+00:00,23978.7,23980.85,23962.35,23977.8,0
2026-06-19 03:49:00+00:00,23977.15,23983.8,23970.6,23980.8,0
2026-06-19 03:50:00+00:00,23978.9,23981.2,23969.25,23976.35,0
2026-06-19 03:51:00+00:00,23976.15,23977.8,23969.9,23975.7,0
2026-06-19 03:52:00+00:00,23975.3,23977.5,23968.8,23972.25,0
2026-06-19 03:53:00+00:00,23971.7,23975.1,23967.0,23967.0,0
2026-06-19 03:54:00+00:00,23966.95,23968.7,23961.2,23963.05,0
2026-06-19 03:55:00+00:00,23963.75,23964.7,23945.65,23949.55,0
2026-06-19 03:56:00+00:00,23949.8,23960.35,23945.05,23959.85,0
2026-06-19 03:57:00+00:00,23960.6,23960.7,23952.8,23955.1,0
2026-06-19 03:58:00+00:00,23955.6,23959.75,23949.7,23957.5,0
2026-06-19 03:59:00+00:00,23957.35,23960.75,23953.5,23955.55,0
2026-06-19 04:00:00+00:00,23955.45,23957.0,23938.75,23946.1,0
2026-06-19 04:01:00+00:00,23944.6,23955.1,23943.2,23947.05,0
2026-06-19 04:02:00+00:00,23947.15,23954.9,23940.45,23954.85,0
2026-06-19 04:03:00+00:00,23954.85,23958.4,23952.55,23955.05,0
2026-06-19 04:04:00+00:00,23954.6,23956.15,23948.15,23950.05,0
2026-06-19 04:05:00+00:00,23950.0,23953.9,23946.1,23952.0,0
2026-06-19 04:06:00+00:00,23952.4,23969.4,23952.4,23968.05,0
2026-06-19 04:07:00+00:00,23967.45,23968.0,23958.2,23960.55,0
2026-06-19 04:08:00+00:00,23960.5,23962.55,23957.45,23959.9,0
2026-06-19 04:09:00+00:00,23959.55,23970.65,23958.4,23970.4,0
2026-06-19 04:10:00+00:00,23970.8,23981.95,23970.5,23979.2,0
2026-06-19 04:11:00+00:00,23979.75,23981.35,23967.9,23968.6,0
2026-06-19 04:12:00+00:00,23968.75,23974.75,23966.4,23971.6,0
2026-06-19 04:13:00+00:00,23971.15,23978.9,23971.15,23975.05,0
2026-06-19 04:14:00+00:00,23975.25,23977.8,23972.3,23975.2,0
2026-06-19 04:15:00+00:00,23975.1,23976.8,23963.9,23964.0,0
2026-06-19 04:16:00+00:00,23963.7,23971.4,23961.8,23969.45,0
2026-06-19 04:17:00+00:00,23969.9,23975.4,23965.45,23975.4,0
2026-06-19 04:18:00+00:00,23975.55,23976.5,23972.05,23972.5,0
2026-06-19 04:19:00+00:00,23973.2,23979.6,23972.15,23977.45,0
2026-06-19 04:20:00+00:00,23977.5,23978.6,23969.15,23971.7,0
2026-06-19 04:21:00+00:00,23971.85,23973.15,23965.0,23965.0,0
2026-06-19 04:22:00+00:00,23964.9,23973.45,23961.8,23973.4,0
2026-06-19 04:23:00+00:00,23973.65,23979.7,23970.15,23978.8,0
2026-06-19 04:24:00+00:00,23979.5,23986.7,23979.5,23985.1,0
2026-06-19 04:25:00+00:00,23986.3,23990.05,23984.65,23984.65,0
2026-06-19 04:26:00+00:00,23984.75,23989.4,23983.35,23983.9,0
2026-06-19 04:27:00+00:00,23983.7,23988.6,23982.4,23984.7,0
2026-06-19 04:28:00+00:00,23984.75,23987.75,23983.05,23987.75,0
2026-06-19 04:29:00+00:00,23987.45,23989.45,23986.45,23987.7,0
2026-06-19 04:30:00+00:00,23987.25,23989.05,23974.1,23975.6,0
2026-06-19 04:31:00+00:00,23975.45,23975.45,23967.35,23967.95,0
2026-06-19 04:32:00+00:00,23967.55,23971.35,23966.25,23967.2,0
2026-06-19 04:33:00+00:00,23966.95,23970.35,23963.6,23966.0,0
2026-06-19 04:34:00+00:00,23966.6,23973.55,23965.2,23973.55,0
