datetime,open,high,low,close,volume
2026-06-12 03:45:00+00:00,23412.55,23455.45,23405.0,23425.4,0
2026-06-12 03:46:00+00:00,23427.65,23445.4,23426.0,23442.35,0
2026-06-12 03:47:00+00:00,23445.0,23455.95,23432.6,23449.4,0
2026-06-12 03:48:00+00:00,23450.8,23453.95,23434.5,23440.95,0
2026-06-12 03:49:00+00:00,23440.9,23446.0,23433.3,23444.65,0
2026-06-12 03:50:00+00:00,23447.05,23451.9,23436.85,23438.7,0
2026-06-12 03:51:00+00:00,23441.2,23442.65,23431.8,23437.0,0
2026-06-12 03:52:00+00:00,23439.0,23444.95,23426.15,23428.6,0
2026-06-12 03:53:00+00:00,23431.2,23438.1,23429.7,23431.15,0
2026-06-12 03:54:00+00:00,23432.7,23432.7,23423.0,23423.35,0
2026-06-12 03:55:00+00:00,23423.8,23431.55,23416.5,23416.55,0
2026-06-12 03:56:00+00:00,23418.8,23418.8,23410.8,23414.05,0
2026-06-12 03:57:00+00:00,23415.6,23417.6,23408.15,23417.6,0
2026-06-12 03:58:00+00:00,23420.15,23421.1,23406.3,23409.0,0
2026-06-12 03:59:00+00:00,23410.4,23410.4,23400.55,23401.2,0
2026-06-12 04:00:00+00:00,23402.85,23410.15,23402.85,23408.2,0
2026-06-12 04:01:00+00:00,23410.15,23410.15,23385.65,23402.0,0
2026-06-12 04:02:00+00:00,23403.4,23403.4,23394.75,23395.3,0
2026-06-12 04:03:00+00:00,23396.55,23397.8,23390.8,23395.25,0
2026-06-12 04:04:00+00:00,23397.45,23408.75,23396.25,23407.95,0
2026-06-12 04:05:00+00:00,23409.35,23410.65,23398.7,23401.65,0
2026-06-12 04:06:00+00:00,23402.65,23402.65,23388.3,23389.4,0
2026-06-12 04:07:00+00:00,23392.4,23401.15,23392.35,23399.1,0
2026-06-12 04:08:00+00:00,23400.2,23405.55,23397.1,23403.25,0
2026-06-12 04:09:00+00:00,23404.1,23405.5,23396.1,23396.1,0
