datetime,open,high,low,close,volume
2026-06-05 03:45:00+00:00,23478.95,23516.35,23458.75,23479.5,0
2026-06-05 03:46:00+00:00,23478.45,23485.3,23446.1,23455.0,0
2026-06-05 03:47:00+00:00,23454.6,23471.0,23451.95,23460.9,0
2026-06-05 03:48:00+00:00,23460.3,23471.05,23456.45,23456.8,0
2026-06-05 03:49:00+00:00,23456.6,23464.85,23451.95,23456.15,0
2026-06-05 03:50:00+00:00,23456.05,23465.4,23453.85,23457.9,0
2026-06-05 03:51:00+00:00,23456.5,23458.75,23439.3,23456.65,0
2026-06-05 03:52:00+00:00,23458.15,23468.35,23455.05,23457.55,0
2026-06-05 03:53:00+00:00,23456.55,23466.8,23453.4,23455.75,0
2026-06-05 03:54:00+00:00,23457.35,23458.0,23444.6,23451.2,0
2026-06-05 03:55:00+00:00,23451.0,23459.8,23448.95,23453.35,0
2026-06-05 03:56:00+00:00,23453.5,23457.6,23446.45,23452.1,0
2026-06-05 03:57:00+00:00,23453.35,23459.1,23442.25,23444.7,0
2026-06-05 03:58:00+00:00,23444.1,23457.05,23443.3,23456.6,0
2026-06-05 03:59:00+00:00,23456.1,23465.45,23453.95,23461.95,0
2026-06-05 04:00:00+00:00,23462.2,23475.9,23460.75,23474.15,0
2026-06-05 04:01:00+00:00,23474.95,23480.55,23473.3,23476.25,0
2026-06-05 04:02:00+00:00,23475.75,23477.1,23454.0,23455.35,0
2026-06-05 04:03:00+00:00,23455.7,23462.8,23452.6,23454.95,0
2026-06-05 04:04:00+00:00,23455.3,23462.0,23454.3,23461.1,0
2026-06-05 04:05:00+00:00,23461.1,23478.05,23460.75,23478.05,0
2026-06-05 04:06:00+00:00,23477.55,23486.95,23462.85,23462.85,0
2026-06-05 04:07:00+00:00,23463.6,23464.85,23447.0,23453.75,0
2026-06-05 04:08:00+00:00,23453.85,23457.05,23445.95,23450.25,0
2026-06-05 04:09:00+00:00,23451.25,23463.75,23449.0,23463.75,0
2026-06-05 04:10:00+00:00,23461.55,23464.95,23448.7,23449.15,0
2026-06-05 04:11:00+00:00,23449.5,23463.15,23447.25,23462.4,0
2026-06-05 04:12:00+00:00,23462.25,23477.1,23462.25,23470.55,0
2026-06-05 04:13:00+00:00,23471.1,23473.45,23467.55,23470.1,0
2026-06-05 04:14:00+00:00,23469.95,23480.55,23469.95,23476.3,0
2026-06-05 04:15:00+00:00,23476.05,23477.95,23466.25,23468.8,0
2026-06-05 04:16:00+00:00,23468.7,23473.55,23464.15,23466.35,0
2026-06-05 04:17:00+00:00,23466.35,23467.25,23452.7,23453.2,0
2026-06-05 04:18:00+00:00,23452.85,23453.95,23446.15,23448.35,0
2026-06-05 04:19:00+00:00,23448.45,23457.0,23445.9,23445.9,0
2026-06-05 04:20:00+00:00,23446.1,23454.7,23439.15,23454.7,0
2026-06-05 04:21:00+00:00,23453.05,23456.75,23449.65,23450.55,0
2026-06-05 04:22:00+00:00,23449.7,23455.55,23447.85,23453.95,0
2026-06-05 04:23:00+00:00,23454.35,23466.6,23454.35,23463.3,0
2026-06-05 04:24:00+00:00,23463.3,23464.05,23454.1,23457.9,0
2026-06-05 04:25:00+00:00,23457.5,23463.1,23454.65,23454.85,0
2026-06-05 04:26:00+00:00,23454.75,23459.35,23454.0,23458.65,0
2026-06-05 04:27:00+00:00,23458.35,23460.5,23449.95,23451.75,0
2026-06-05 04:28:00+00:00,23451.6,23452.85,23444.6,23446.2,0
2026-06-05 04:29:00+00:00,23446.3,23449.05,23443.15,23443.95,0
2026-06-05 04:30:00+00:00,23443.65,23448.05,23441.0,23446.4,0
2026-06-05 04:31:00+00:00,23445.95,23447.95,23423.85,23438.9,0
2026-06-05 04:32:00+00:00,23438.45,23450.1,23433.9,23433.9,0
2026-06-05 04:33:00+00:00,23434.45,23484.25,23432.25,23473.0,0
2026-06-05 04:34:00+00:00,23473.15,23476.35,23467.75,23469.15,0
2026-06-05 04:35:00+00:00,23468.85,23468.85,23436.55,23453.6,0
2026-06-05 04:36:00+00:00,23454.0,23463.55,23450.65,23462.45,0
2026-06-05 04:37:00+00:00,23461.25,23482.55,23457.75,23479.15,0
2026-06-05 04:38:00+00:00,23478.75,23491.2,23476.2,23490.0,0
2026-06-05 04:39:00+00:00,23489.35,23497.8,23489.35,23491.2,0
